Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-11-02,19133.25,17604.349827919574,18316.403306710126,18174.77946177673,,18031.844198802144
2023-11-03,19230.599609375,17604.349827919574,18298.14143629468,18178.047581926843,,18026.846282047034
2023-11-06,19411.75,17604.349827919574,18338.47644100631,18178.02294906743,,18040.283072664435
2023-11-07,19406.69921875,17604.349827919574,18341.043108322658,18174.966207022426,,18040.119714421555
2023-11-08,19443.5,17604.349827919574,18311.99079339753,18185.610057905214,,18033.983559740773
2023-11-09,19395.30078125,17604.349827919574,18321.19615525533,18196.576177535542,,18040.707386903483
2023-11-10,19425.349609375,17604.349827919574,18321.913906252903,18198.590642924504,,18041.618125698995
2023-11-13,19443.55078125,17604.349827919574,18328.60103672585,18199.835252179597,,18044.262038941673
2023-11-14,,17604.349827919574,18305.201113463343,18195.531577759757,,18035.02750638089
2023-11-15,19675.44921875,17604.349827919574,18340.038585978004,18207.43782338639,,18050.60874576132
2023-11-16,19765.19921875,17604.349827919574,18336.845928333994,18217.1636970262,,18052.78648442659
2023-11-17,19731.80078125,17604.349827919574,18301.882532405783,18220.433746773037,,18042.222035699466
2023-11-20,19694.0,17604.349827919574,18305.145032415807,18220.44476061241,,18043.3132069826
2023-11-21,19783.400390625,17604.349827919574,18300.015304985216,18217.38989694907,,18040.585009951286
2023-11-22,19811.849609375,17604.349827919574,18301.08167502027,18228.06916211673,,18044.500221685525
2023-11-23,19802.0,17604.349827919574,18272.420003201576,18239.037109497254,,18038.602313539468
2023-11-24,19794.69921875,17604.349827919574,18302.484672826533,18241.086758314195,,18049.307086353434
2023-11-27,,17604.349827919574,18295.132391911586,18242.33314526617,,18047.271788365775
2023-11-28,19889.69921875,17604.349827919574,18256.73781650317,18238.06442496376,,18033.050689795502
2023-11-29,20096.599609375,17604.349827919574,18257.400764532173,18249.972398806676,,18037.24099708614
2023-11-30,20133.150390625,17604.349827919574,18250.591350835763,18259.732998789117,,18038.22472584815
2023-12-01,20267.900390625,17604.349827919574,18250.968654491044,18263.00472783896,,18039.44107008319
2023-12-04,20686.80078125,17604.349827919574,18222.659667175187,18263.05024177137,,18030.01991228871
2023-12-05,20855.099609375,17604.349827919574,18254.148603248625,18259.9970090598,,18039.498480076
2023-12-06,20937.69921875,17604.349827919574,18249.299538567266,18270.710549585605,,18041.45330535748
2023-12-07,20901.150390625,17604.349827919574,18214.471421682232,18281.68008012341,,18033.500443241737
2023-12-08,20969.400390625,17604.349827919574,18219.72524992252,18283.763781067937,,18035.946286303344
2023-12-11,20997.099609375,17604.349827919574,18218.469748815158,18285.0117039342,,18035.943760222977
2023-12-12,20906.400390625,17604.349827919574,18225.281158147383,18280.776814022844,,18036.802600029932
