Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast
2023-12-04,144.83999633789062,132.03646205586702,85.34856723488481,135.43101982449278
2023-12-05,146.8800048828125,132.03646205586702,85.11154145080592,135.39881467496582
2023-12-06,144.52000427246094,132.03646205586702,84.74034287799333,135.4330026764909
2023-12-07,146.8800048828125,132.03646205586702,84.50136045449169,135.56818789117983
2023-12-08,147.4199981689453,132.03646205586702,84.43507955590707,135.70200632162673
2023-12-11,145.88999938964844,132.03646205586702,84.28294613558438,135.65647843530775
2023-12-12,147.47999572753906,132.03646205586702,83.8707522863798,135.624244815287
2023-12-13,148.83999633789062,132.03646205586702,84.14115565269921,135.65840632598562
2023-12-14,147.4199981689453,132.03646205586702,84.06205558865845,135.79356689186062
2023-12-15,149.97000122070312,132.03646205586702,83.85205531317573,135.92736238742407
