Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-08-28,418.05999755859375,325.8565330145779,157.2919466881228,336.82656495239,,273.3250148850302
2023-08-29,429.989990234375,325.8565330145779,157.93594109948097,336.67518361267247,,273.4892192422438
2023-08-30,434.6700134277344,325.8565330145779,156.96999951881858,336.9071886523984,,273.2445737285983
2023-08-31,433.6799926757813,325.8565330145779,155.8239588003111,336.902103629383,,272.8608651480907
2023-09-01,439.8800048828125,325.8565330145779,154.81944727889027,337.1120386221822,,272.5960063052168
2023-09-04,,325.8565330145779,153.6635122791753,337.367992242172,,272.2960125119751
2023-09-05,448.6799926757813,325.8565330145779,152.91139526646322,337.2134946722499,,271.99380765109703
2023-09-06,445.760009765625,325.8565330145779,150.4952902555675,337.46813022249023,,271.27331783087857
2023-09-07,443.1400146484375,325.8565330145779,151.13708353237354,337.48602795353247,,271.4932148334946
2023-09-08,442.7999877929688,325.8565330145779,150.200297899654,337.6951547694672,,271.25066189456635
2023-09-11,445.3599853515625,325.8565330145779,149.1145346962079,337.9288761197748,,270.96664794352023
2023-09-12,434.6900024414063,325.8565330145779,148.2012149500043,337.7554227982118,,270.6043902542647
2023-09-13,412.239990234375,325.8565330145779,147.16717527984085,338.014064264876,,270.3459241864316
2023-09-14,400.489990234375,325.8565330145779,146.56739923416228,338.0532596087094,,270.1590639524832
2023-09-15,396.9400024414063,325.8565330145779,144.3337218279133,338.277519840348,,269.4892582276131
2023-09-18,394.3999938964844,325.8565330145779,145.18750794899995,338.5047211781269,,269.84958738056827
2023-09-19,396.2000122070313,325.8565330145779,144.49153083888916,338.31131945414813,,269.55312776920505
2023-09-20,386.2999877929688,325.8565330145779,143.67434715686971,338.55837740227764,,269.3630858579084
2023-09-21,384.1499938964844,325.8565330145779,143.0559733975896,338.6059772044118,,269.17282787219307
2023-09-22,379.80999755859375,325.8565330145779,142.34142270910516,338.8485333940268,,269.01549637256994
2023-09-25,384.7999877929688,325.8565330145779,142.08338612966187,339.0840889472168,,269.0080026971522
2023-09-26,379.25,325.8565330145779,140.2108991062534,338.88096645301846,,268.3161328579499
2023-09-27,377.5899963378906,325.8565330145779,141.4419967229855,339.111584496434,,268.8033714113324
2023-09-28,376.3599853515625,325.8565330145779,141.13558614699582,339.1537080487742,,268.71527573678264
2023-09-29,377.6000061035156,325.8565330145779,140.71583455739014,339.4067991937122,,268.65972225522677
2023-10-02,380.3299865722656,325.8565330145779,140.4978784588068,339.6568222959762,,268.67041125645363
2023-10-03,376.75,325.8565330145779,140.18141387801458,339.4566650404956,,268.498203977696
2023-10-04,376.8999938964844,325.8565330145779,140.31345119703766,339.6763681837988,,268.61545079847144
2023-10-05,372.5899963378906,325.8565330145779,138.81707449293003,339.70603803306426,,268.1265485135241
2023-10-06,381.510009765625,325.8565330145779,140.4042071036201,339.95830521651527,,268.73968177823775
2023-10-09,385.9500122070313,325.8565330145779,140.42760953836205,340.2192564956273,,268.8344663495224
2023-10-10,373.3200073242188,325.8565330145779,140.30540498734203,340.0295601220006,,268.73049937464015
2023-10-11,365.9299926757813,325.8565330145779,140.3469347790592,340.2483078538069,,268.817258549148
2023-10-12,361.2000122070313,325.8565330145779,140.24649928814532,340.26733745078405,,268.79012325116906
2023-10-13,355.67999267578125,325.8565330145779,140.5462637231266,340.5110648322466,,268.9712871899837
2023-10-16,360.8200073242188,325.8565330145779,139.1651641407794,340.7744053113338,,268.59870082223034
2023-10-17,355.7200012207031,325.8565330145779,140.81181081977667,340.5948220132963,,269.087721949217
2023-10-18,346.19000244140625,325.8565330145779,140.83661060468805,340.8202998580722,,269.17114782577937
2023-10-19,401.7699890136719,325.8565330145779,140.65639918822956,340.8358292117414,,269.1162538048496
2023-10-20,400.9599914550781,325.8565330145779,140.5803817541148,341.07015257728744,,269.1690224486601
2023-10-23,406.8399963378906,325.8565330145779,140.3039340463052,341.3284317564097,,269.16296627243094
2023-10-24,413.7300109863281,325.8565330145779,140.3715404660307,341.153164563833,,269.1270793481472
2023-10-25,411.25,325.8565330145779,138.70570242492644,341.3872075246315,,268.64981432137864
